;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96
33;1;0,970588235;0,942857143;0,916666667;0,891891892;0,868421053;0,846153846;0,825;0,804878049;0,785714286;0,76744186;0,75;0,733333333;0,717391304;0,70212766;0,6875;0,673469388;0,66;0,647058824;0,634615385;0,622641509;0,611111111;0,6;0,589285714;0,578947368;0,568965517;0,559322034;0,55;0,540983607;0,532258065;0,523809524;0,515625;0,507692308;0,5;0,492537313;0,485294118;0,47826087;0,471428571;0,464788732;0,458333333;0,452054795;0,445945946;0,44;0,434210526;0,428571429;0,423076923;0,417721519;0,4125;0,407407407;0,402439024;0,397590361;0,392857143;0,388235294;0,38372093;0,379310345;0,375;0,370786517;0,366666667;0,362637363;0,358695652;0,35483871;0,35106383;0,347368421;0,34375;0,340206186;0,336734694;0,333333333;0,33;0,326732673;0,323529412;0,32038835;0,317307692;0,314285714
34;1,03030303;1;0,971428571;0,944444444;0,918918919;0,894736842;0,871794872;0,85;0,829268293;0,80952381;0,790697674;0,772727273;0,755555556;0,739130435;0,723404255;0,708333333;0,693877551;0,68;0,666666667;0,653846154;0,641509434;0,62962963;0,618181818;0,607142857;0,596491228;0,586206897;0,576271186;0,566666667;0,557377049;0,548387097;0,53968254;0,53125;0,523076923;0,515151515;0,507462687;0,5;0,492753623;0,485714286;0,478873239;0,472222222;0,465753425;0,459459459;0,453333333;0,447368421;0,441558442;0,435897436;0,430379747;0,425;0,419753086;0,414634146;0,409638554;0,404761905;0,4;0,395348837;0,390804598;0,386363636;0,382022472;0,377777778;0,373626374;0,369565217;0,365591398;0,361702128;0,357894737;0,354166667;0,350515464;0,346938776;0,343434343;0,34;0,336633663;0,333333333;0,330097087;0,326923077;0,323809524
35;1,060606061;1,029411765;1;0,972222222;0,945945946;0,921052632;0,897435897;0,875;0,853658537;0,833333333;0,813953488;0,795454545;0,777777778;0,760869565;0,744680851;0,729166667;0,714285714;0,7;0,68627451;0,673076923;0,660377358;0,648148148;0,636363636;0,625;0,614035088;0,603448276;0,593220339;0,583333333;0,573770492;0,564516129;0,555555556;0,546875;0,538461538;0,53030303;0,52238806;0,514705882;0,507246377;0,5;0,492957746;0,486111111;0,479452055;0,472972973;0,466666667;0,460526316;0,454545455;0,448717949;0,443037975;0,4375;0,432098765;0,426829268;0,421686747;0,416666667;0,411764706;0,406976744;0,402298851;0,397727273;0,393258427;0,388888889;0,384615385;0,380434783;0,376344086;0,372340426;0,368421053;0,364583333;0,360824742;0,357142857;0,353535354;0,35;0,346534653;0,343137255;0,339805825;0,336538462;0,333333333
36;1,090909091;1,058823529;1,028571429;1;0,972972973;0,947368421;0,923076923;0,9;0,87804878;0,857142857;0,837209302;0,818181818;0,8;0,782608696;0,765957447;0,75;0,734693878;0,72;0,705882353;0,692307692;0,679245283;0,666666667;0,654545455;0,642857143;0,631578947;0,620689655;0,610169492;0,6;0,590163934;0,580645161;0,571428571;0,5625;0,553846154;0,545454545;0,537313433;0,529411765;0,52173913;0,514285714;0,507042254;0,5;0,493150685;0,486486486;0,48;0,473684211;0,467532468;0,461538462;0,455696203;0,45;0,444444444;0,43902439;0,43373494;0,428571429;0,423529412;0,418604651;0,413793103;0,409090909;0,404494382;0,4;0,395604396;0,391304348;0,387096774;0,382978723;0,378947368;0,375;0,371134021;0,367346939;0,363636364;0,36;0,356435644;0,352941176;0,349514563;0,346153846;0,342857143
37;1,121212121;1,088235294;1,057142857;1,027777778;1;0,973684211;0,948717949;0,925;0,902439024;0,880952381;0,860465116;0,840909091;0,822222222;0,804347826;0,787234043;0,770833333;0,755102041;0,74;0,725490196;0,711538462;0,698113208;0,685185185;0,672727273;0,660714286;0,649122807;0,637931034;0,627118644;0,616666667;0,606557377;0,596774194;0,587301587;0,578125;0,569230769;0,560606061;0,552238806;0,544117647;0,536231884;0,528571429;0,521126761;0,513888889;0,506849315;0,5;0,493333333;0,486842105;0,480519481;0,474358974;0,46835443;0,4625;0,456790123;0,451219512;0,445783133;0,44047619;0,435294118;0,430232558;0,425287356;0,420454545;0,415730337;0,411111111;0,406593407;0,402173913;0,397849462;0,393617021;0,389473684;0,385416667;0,381443299;0,37755102;0,373737374;0,37;0,366336634;0,362745098;0,359223301;0,355769231;0,352380952
38;1,151515152;1,117647059;1,085714286;1,055555556;1,027027027;1;0,974358974;0,95;0,926829268;0,904761905;0,88372093;0,863636364;0,844444444;0,826086957;0,808510638;0,791666667;0,775510204;0,76;0,745098039;0,730769231;0,716981132;0,703703704;0,690909091;0,678571429;0,666666667;0,655172414;0,644067797;0,633333333;0,62295082;0,612903226;0,603174603;0,59375;0,584615385;0,575757576;0,567164179;0,558823529;0,550724638;0,542857143;0,535211268;0,527777778;0,520547945;0,513513514;0,506666667;0,5;0,493506494;0,487179487;0,481012658;0,475;0,469135802;0,463414634;0,457831325;0,452380952;0,447058824;0,441860465;0,436781609;0,431818182;0,426966292;0,422222222;0,417582418;0,413043478;0,408602151;0,404255319;0,4;0,395833333;0,391752577;0,387755102;0,383838384;0,38;0,376237624;0,37254902;0,368932039;0,365384615;0,361904762
39;1,181818182;1,147058824;1,114285714;1,083333333;1,054054054;1,026315789;1;0,975;0,951219512;0,928571429;0,906976744;0,886363636;0,866666667;0,847826087;0,829787234;0,8125;0,795918367;0,78;0,764705882;0,75;0,735849057;0,722222222;0,709090909;0,696428571;0,684210526;0,672413793;0,661016949;0,65;0,639344262;0,629032258;0,619047619;0,609375;0,6;0,590909091;0,582089552;0,573529412;0,565217391;0,557142857;0,549295775;0,541666667;0,534246575;0,527027027;0,52;0,513157895;0,506493506;0,5;0,493670886;0,4875;0,481481481;0,475609756;0,469879518;0,464285714;0,458823529;0,453488372;0,448275862;0,443181818;0,438202247;0,433333333;0,428571429;0,423913043;0,419354839;0,414893617;0,410526316;0,40625;0,402061856;0,397959184;0,393939394;0,39;0,386138614;0,382352941;0,378640777;0,375;0,371428571
40;1,212121212;1,176470588;1,142857143;1,111111111;1,081081081;1,052631579;1,025641026;1;0,975609756;0,952380952;0,930232558;0,909090909;0,888888889;0,869565217;0,85106383;0,833333333;0,816326531;0,8;0,784313725;0,769230769;0,754716981;0,740740741;0,727272727;0,714285714;0,701754386;0,689655172;0,677966102;0,666666667;0,655737705;0,64516129;0,634920635;0,625;0,615384615;0,606060606;0,597014925;0,588235294;0,579710145;0,571428571;0,563380282;0,555555556;0,547945205;0,540540541;0,533333333;0,526315789;0,519480519;0,512820513;0,506329114;0,5;0,49382716;0,487804878;0,481927711;0,476190476;0,470588235;0,465116279;0,459770115;0,454545455;0,449438202;0,444444444;0,43956044;0,434782609;0,430107527;0,425531915;0,421052632;0,416666667;0,412371134;0,408163265;0,404040404;0,4;0,396039604;0,392156863;0,388349515;0,384615385;0,380952381
41;1,242424242;1,205882353;1,171428571;1,138888889;1,108108108;1,078947368;1,051282051;1,025;1;0,976190476;0,953488372;0,931818182;0,911111111;0,891304348;0,872340426;0,854166667;0,836734694;0,82;0,803921569;0,788461538;0,773584906;0,759259259;0,745454545;0,732142857;0,719298246;0,706896552;0,694915254;0,683333333;0,672131148;0,661290323;0,650793651;0,640625;0,630769231;0,621212121;0,611940299;0,602941176;0,594202899;0,585714286;0,577464789;0,569444444;0,561643836;0,554054054;0,546666667;0,539473684;0,532467532;0,525641026;0,518987342;0,5125;0,50617284;0,5;0,493975904;0,488095238;0,482352941;0,476744186;0,471264368;0,465909091;0,460674157;0,455555556;0,450549451;0,445652174;0,440860215;0,436170213;0,431578947;0,427083333;0,422680412;0,418367347;0,414141414;0,41;0,405940594;0,401960784;0,398058252;0,394230769;0,39047619
42;1,272727273;1,235294118;1,2;1,166666667;1,135135135;1,105263158;1,076923077;1,05;1,024390244;1;0,976744186;0,954545455;0,933333333;0,913043478;0,893617021;0,875;0,857142857;0,84;0,823529412;0,807692308;0,79245283;0,777777778;0,763636364;0,75;0,736842105;0,724137931;0,711864407;0,7;0,68852459;0,677419355;0,666666667;0,65625;0,646153846;0,636363636;0,626865672;0,617647059;0,608695652;0,6;0,591549296;0,583333333;0,575342466;0,567567568;0,56;0,552631579;0,545454545;0,538461538;0,53164557;0,525;0,518518519;0,512195122;0,506024096;0,5;0,494117647;0,488372093;0,482758621;0,477272727;0,471910112;0,466666667;0,461538462;0,456521739;0,451612903;0,446808511;0,442105263;0,4375;0,432989691;0,428571429;0,424242424;0,42;0,415841584;0,411764706;0,40776699;0,403846154;0,4
43;1,303030303;1,264705882;1,228571429;1,194444444;1,162162162;1,131578947;1,102564103;1,075;1,048780488;1,023809524;1;0,977272727;0,955555556;0,934782609;0,914893617;0,895833333;0,87755102;0,86;0,843137255;0,826923077;0,811320755;0,796296296;0,781818182;0,767857143;0,754385965;0,74137931;0,728813559;0,716666667;0,704918033;0,693548387;0,682539683;0,671875;0,661538462;0,651515152;0,641791045;0,632352941;0,623188406;0,614285714;0,605633803;0,597222222;0,589041096;0,581081081;0,573333333;0,565789474;0,558441558;0,551282051;0,544303797;0,5375;0,530864198;0,524390244;0,518072289;0,511904762;0,505882353;0,5;0,494252874;0,488636364;0,483146067;0,477777778;0,472527473;0,467391304;0,462365591;0,457446809;0,452631579;0,447916667;0,443298969;0,43877551;0,434343434;0,43;0,425742574;0,421568627;0,417475728;0,413461538;0,40952381
44;1,333333333;1,294117647;1,257142857;1,222222222;1,189189189;1,157894737;1,128205128;1,1;1,073170732;1,047619048;1,023255814;1;0,977777778;0,956521739;0,936170213;0,916666667;0,897959184;0,88;0,862745098;0,846153846;0,830188679;0,814814815;0,8;0,785714286;0,771929825;0,75862069;0,745762712;0,733333333;0,721311475;0,709677419;0,698412698;0,6875;0,676923077;0,666666667;0,656716418;0,647058824;0,637681159;0,628571429;0,61971831;0,611111111;0,602739726;0,594594595;0,586666667;0,578947368;0,571428571;0,564102564;0,556962025;0,55;0,543209877;0,536585366;0,530120482;0,523809524;0,517647059;0,511627907;0,505747126;0,5;0,494382022;0,488888889;0,483516484;0,47826087;0,47311828;0,468085106;0,463157895;0,458333333;0,453608247;0,448979592;0,444444444;0,44;0,435643564;0,431372549;0,427184466;0,423076923;0,419047619
45;1,363636364;1,323529412;1,285714286;1,25;1,216216216;1,184210526;1,153846154;1,125;1,097560976;1,071428571;1,046511628;1,022727273;1;0,97826087;0,957446809;0,9375;0,918367347;0,9;0,882352941;0,865384615;0,849056604;0,833333333;0,818181818;0,803571429;0,789473684;0,775862069;0,762711864;0,75;0,737704918;0,725806452;0,714285714;0,703125;0,692307692;0,681818182;0,671641791;0,661764706;0,652173913;0,642857143;0,633802817;0,625;0,616438356;0,608108108;0,6;0,592105263;0,584415584;0,576923077;0,569620253;0,5625;0,555555556;0,548780488;0,542168675;0,535714286;0,529411765;0,523255814;0,517241379;0,511363636;0,505617978;0,5;0,494505495;0,489130435;0,483870968;0,478723404;0,473684211;0,46875;0,463917526;0,459183673;0,454545455;0,45;0,445544554;0,441176471;0,436893204;0,432692308;0,428571429
46;1,393939394;1,352941176;1,314285714;1,277777778;1,243243243;1,210526316;1,179487179;1,15;1,12195122;1,095238095;1,069767442;1,045454545;1,022222222;1;0,978723404;0,958333333;0,93877551;0,92;0,901960784;0,884615385;0,867924528;0,851851852;0,836363636;0,821428571;0,807017544;0,793103448;0,779661017;0,766666667;0,754098361;0,741935484;0,73015873;0,71875;0,707692308;0,696969697;0,686567164;0,676470588;0,666666667;0,657142857;0,647887324;0,638888889;0,630136986;0,621621622;0,613333333;0,605263158;0,597402597;0,58974359;0,582278481;0,575;0,567901235;0,56097561;0,554216867;0,547619048;0,541176471;0,534883721;0,528735632;0,522727273;0,516853933;0,511111111;0,505494505;0,5;0,494623656;0,489361702;0,484210526;0,479166667;0,474226804;0,469387755;0,464646465;0,46;0,455445545;0,450980392;0,446601942;0,442307692;0,438095238
47;1,424242424;1,382352941;1,342857143;1,305555556;1,27027027;1,236842105;1,205128205;1,175;1,146341463;1,119047619;1,093023256;1,068181818;1,044444444;1,02173913;1;0,979166667;0,959183673;0,94;0,921568627;0,903846154;0,886792453;0,87037037;0,854545455;0,839285714;0,824561404;0,810344828;0,796610169;0,783333333;0,770491803;0,758064516;0,746031746;0,734375;0,723076923;0,712121212;0,701492537;0,691176471;0,68115942;0,671428571;0,661971831;0,652777778;0,643835616;0,635135135;0,626666667;0,618421053;0,61038961;0,602564103;0,594936709;0,5875;0,580246914;0,573170732;0,56626506;0,55952381;0,552941176;0,546511628;0,540229885;0,534090909;0,528089888;0,522222222;0,516483516;0,510869565;0,505376344;0,5;0,494736842;0,489583333;0,484536082;0,479591837;0,474747475;0,47;0,465346535;0,460784314;0,45631068;0,451923077;0,447619048
48;1,454545455;1,411764706;1,371428571;1,333333333;1,297297297;1,263157895;1,230769231;1,2;1,170731707;1,142857143;1,11627907;1,090909091;1,066666667;1,043478261;1,021276596;1;0,979591837;0,96;0,941176471;0,923076923;0,905660377;0,888888889;0,872727273;0,857142857;0,842105263;0,827586207;0,813559322;0,8;0,786885246;0,774193548;0,761904762;0,75;0,738461538;0,727272727;0,71641791;0,705882353;0,695652174;0,685714286;0,676056338;0,666666667;0,657534247;0,648648649;0,64;0,631578947;0,623376623;0,615384615;0,607594937;0,6;0,592592593;0,585365854;0,578313253;0,571428571;0,564705882;0,558139535;0,551724138;0,545454545;0,539325843;0,533333333;0,527472527;0,52173913;0,516129032;0,510638298;0,505263158;0,5;0,494845361;0,489795918;0,484848485;0,48;0,475247525;0,470588235;0,466019417;0,461538462;0,457142857
49;1,484848485;1,441176471;1,4;1,361111111;1,324324324;1,289473684;1,256410256;1,225;1,195121951;1,166666667;1,139534884;1,113636364;1,088888889;1,065217391;1,042553191;1,020833333;1;0,98;0,960784314;0,942307692;0,924528302;0,907407407;0,890909091;0,875;0,859649123;0,844827586;0,830508475;0,816666667;0,803278689;0,790322581;0,777777778;0,765625;0,753846154;0,742424242;0,731343284;0,720588235;0,710144928;0,7;0,690140845;0,680555556;0,671232877;0,662162162;0,653333333;0,644736842;0,636363636;0,628205128;0,620253165;0,6125;0,604938272;0,597560976;0,590361446;0,583333333;0,576470588;0,569767442;0,563218391;0,556818182;0,550561798;0,544444444;0,538461538;0,532608696;0,52688172;0,521276596;0,515789474;0,510416667;0,505154639;0,5;0,494949495;0,49;0,485148515;0,480392157;0,475728155;0,471153846;0,466666667
50;1,515151515;1,470588235;1,428571429;1,388888889;1,351351351;1,315789474;1,282051282;1,25;1,219512195;1,19047619;1,162790698;1,136363636;1,111111111;1,086956522;1,063829787;1,041666667;1,020408163;1;0,980392157;0,961538462;0,943396226;0,925925926;0,909090909;0,892857143;0,877192982;0,862068966;0,847457627;0,833333333;0,819672131;0,806451613;0,793650794;0,78125;0,769230769;0,757575758;0,746268657;0,735294118;0,724637681;0,714285714;0,704225352;0,694444444;0,684931507;0,675675676;0,666666667;0,657894737;0,649350649;0,641025641;0,632911392;0,625;0,617283951;0,609756098;0,602409639;0,595238095;0,588235294;0,581395349;0,574712644;0,568181818;0,561797753;0,555555556;0,549450549;0,543478261;0,537634409;0,531914894;0,526315789;0,520833333;0,515463918;0,510204082;0,505050505;0,5;0,495049505;0,490196078;0,485436893;0,480769231;0,476190476
51;1,545454545;1,5;1,457142857;1,416666667;1,378378378;1,342105263;1,307692308;1,275;1,243902439;1,214285714;1,186046512;1,159090909;1,133333333;1,108695652;1,085106383;1,0625;1,040816327;1,02;1;0,980769231;0,962264151;0,944444444;0,927272727;0,910714286;0,894736842;0,879310345;0,86440678;0,85;0,836065574;0,822580645;0,80952381;0,796875;0,784615385;0,772727273;0,76119403;0,75;0,739130435;0,728571429;0,718309859;0,708333333;0,698630137;0,689189189;0,68;0,671052632;0,662337662;0,653846154;0,64556962;0,6375;0,62962963;0,62195122;0,614457831;0,607142857;0,6;0,593023256;0,586206897;0,579545455;0,573033708;0,566666667;0,56043956;0,554347826;0,548387097;0,542553191;0,536842105;0,53125;0,525773196;0,520408163;0,515151515;0,51;0,504950495;0,5;0,495145631;0,490384615;0,485714286
52;1,575757576;1,529411765;1,485714286;1,444444444;1,405405405;1,368421053;1,333333333;1,3;1,268292683;1,238095238;1,209302326;1,181818182;1,155555556;1,130434783;1,106382979;1,083333333;1,06122449;1,04;1,019607843;1;0,981132075;0,962962963;0,945454545;0,928571429;0,912280702;0,896551724;0,881355932;0,866666667;0,852459016;0,838709677;0,825396825;0,8125;0,8;0,787878788;0,776119403;0,764705882;0,753623188;0,742857143;0,732394366;0,722222222;0,712328767;0,702702703;0,693333333;0,684210526;0,675324675;0,666666667;0,658227848;0,65;0,641975309;0,634146341;0,626506024;0,619047619;0,611764706;0,604651163;0,597701149;0,590909091;0,584269663;0,577777778;0,571428571;0,565217391;0,559139785;0,553191489;0,547368421;0,541666667;0,536082474;0,530612245;0,525252525;0,52;0,514851485;0,509803922;0,504854369;0,5;0,495238095
53;1,606060606;1,558823529;1,514285714;1,472222222;1,432432432;1,394736842;1,358974359;1,325;1,292682927;1,261904762;1,23255814;1,204545455;1,177777778;1,152173913;1,127659574;1,104166667;1,081632653;1,06;1,039215686;1,019230769;1;0,981481481;0,963636364;0,946428571;0,929824561;0,913793103;0,898305085;0,883333333;0,868852459;0,85483871;0,841269841;0,828125;0,815384615;0,803030303;0,791044776;0,779411765;0,768115942;0,757142857;0,746478873;0,736111111;0,726027397;0,716216216;0,706666667;0,697368421;0,688311688;0,679487179;0,670886076;0,6625;0,654320988;0,646341463;0,638554217;0,630952381;0,623529412;0,61627907;0,609195402;0,602272727;0,595505618;0,588888889;0,582417582;0,576086957;0,569892473;0,563829787;0,557894737;0,552083333;0,546391753;0,540816327;0,535353535;0,53;0,524752475;0,519607843;0,514563107;0,509615385;0,504761905
54;1,636363636;1,588235294;1,542857143;1,5;1,459459459;1,421052632;1,384615385;1,35;1,317073171;1,285714286;1,255813953;1,227272727;1,2;1,173913043;1,14893617;1,125;1,102040816;1,08;1,058823529;1,038461538;1,018867925;1;0,981818182;0,964285714;0,947368421;0,931034483;0,915254237;0,9;0,885245902;0,870967742;0,857142857;0,84375;0,830769231;0,818181818;0,805970149;0,794117647;0,782608696;0,771428571;0,76056338;0,75;0,739726027;0,72972973;0,72;0,710526316;0,701298701;0,692307692;0,683544304;0,675;0,666666667;0,658536585;0,65060241;0,642857143;0,635294118;0,627906977;0,620689655;0,613636364;0,606741573;0,6;0,593406593;0,586956522;0,580645161;0,574468085;0,568421053;0,5625;0,556701031;0,551020408;0,545454545;0,54;0,534653465;0,529411765;0,524271845;0,519230769;0,514285714
55;1,666666667;1,617647059;1,571428571;1,527777778;1,486486486;1,447368421;1,41025641;1,375;1,341463415;1,30952381;1,279069767;1,25;1,222222222;1,195652174;1,170212766;1,145833333;1,12244898;1,1;1,078431373;1,057692308;1,037735849;1,018518519;1;0,982142857;0,964912281;0,948275862;0,93220339;0,916666667;0,901639344;0,887096774;0,873015873;0,859375;0,846153846;0,833333333;0,820895522;0,808823529;0,797101449;0,785714286;0,774647887;0,763888889;0,753424658;0,743243243;0,733333333;0,723684211;0,714285714;0,705128205;0,696202532;0,6875;0,679012346;0,670731707;0,662650602;0,654761905;0,647058824;0,639534884;0,632183908;0,625;0,617977528;0,611111111;0,604395604;0,597826087;0,591397849;0,585106383;0,578947368;0,572916667;0,567010309;0,56122449;0,555555556;0,55;0,544554455;0,539215686;0,533980583;0,528846154;0,523809524
